user_id,pid,author_id,category_id,category_level,parent_id,root_id,exposed_time,author_fans_count,watch_time,duration,cvm_like,click,comment,follow,collect,forward,hate,tag_name,title,p_hour,p_date,gender,age,mod_price,fre_city,fre_community_type,fre_city_level
7313,80300400166,2595075870,378,2,11,11,1663338849,21610,405,102.8,False,True,False,False,False,False,False,越努力越幸运加油,择在韩国生活的原因之一吧,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,80300400166,2595075870,378,2,11,11,1663338849,21610,405,102.8,False,True,False,False,False,False,False,记录韩国打工生活,择在韩国生活的原因之一吧,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,80300400166,2595075870,378,2,11,11,1663338849,21610,405,102.8,False,True,False,False,False,False,False,中国人在韩国奋斗,择在韩国生活的原因之一吧,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82615136876,2826468046,22,1,22,22,1663339704,98409,156,151.4,False,True,False,False,False,False,False,商业,年轻人送外卖?还是进工厂?,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82615136876,2826468046,22,1,22,22,1663339704,98409,156,151.4,False,True,False,False,False,False,False,职场,年轻人送外卖?还是进工厂?,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82888812844,2746516222,19,1,19,19,1663330846,160105,103,99.8,False,True,False,False,False,False,False,爱情婚姻家庭婚姻,男人为什么就喜欢那种丰满的女人,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83744441810,2974962563,25,1,25,25,1663340863,7305,13,187.583,False,True,False,False,False,False,False,翻身逆袭,为什么穷人家的孩子很难翻身,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83744441810,2974962563,25,1,25,25,1663340863,7305,13,187.583,False,True,False,False,False,False,False,00后创业,为什么穷人家的孩子很难翻身,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83744441810,2974962563,25,1,25,25,1663340863,7305,13,187.583,False,True,False,False,False,False,False,白手起家,为什么穷人家的孩子很难翻身,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84214713592,2235609401,30,1,30,30,1663339410,76676,100,107.419,False,True,False,False,False,False,False,正能量,为什么嫖娼是违法的,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84214713592,2235609401,30,1,30,30,1663339410,76676,100,107.419,False,True,False,False,False,False,False,违法,为什么嫖娼是违法的,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84214713592,2235609401,30,1,30,30,1663339410,76676,100,107.419,False,True,False,False,False,False,False,主播说新闻,为什么嫖娼是违法的,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82792341572,2584330067,39,1,39,39,1663756590,1044623,2,311.933,False,False,False,False,False,False,False,情感,《迟来的爱》,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82792341572,2584330067,123,2,39,39,1663756590,1044623,2,311.933,False,False,False,False,False,False,False,情感,《迟来的爱》,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82792341572,2584330067,2324,3,123,39,1663756590,1044623,2,311.933,False,False,False,False,False,False,False,情感,《迟来的爱》,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83087659562,2303491006,39,1,39,39,1663755917,908537,5,135.033,False,False,False,False,False,False,False,持续更新下集更精彩,军区首长回家探亲竟被地痞抓了起来直接调来一个加强营,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83087659562,2303491006,39,1,39,39,1663755917,908537,5,135.033,False,False,False,False,False,False,False,快手原创影视解说,军区首长回家探亲竟被地痞抓了起来直接调来一个加强营,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83087659562,2303491006,421,2,39,39,1663755917,908537,5,135.033,False,False,False,False,False,False,False,持续更新下集更精彩,军区首长回家探亲竟被地痞抓了起来直接调来一个加强营,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83087659562,2303491006,421,2,39,39,1663755917,908537,5,135.033,False,False,False,False,False,False,False,快手原创影视解说,军区首长回家探亲竟被地痞抓了起来直接调来一个加强营,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83087659562,2303491006,1355,3,288,39,1663755917,908537,5,135.033,False,False,False,False,False,False,False,持续更新下集更精彩,军区首长回家探亲竟被地痞抓了起来直接调来一个加强营,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83087659562,2303491006,1355,3,288,39,1663755917,908537,5,135.033,False,False,False,False,False,False,False,快手原创影视解说,军区首长回家探亲竟被地痞抓了起来直接调来一个加强营,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,15,1,15,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,电工接线,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,15,1,15,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,电工,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,15,1,15,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,零基础学电工,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,167,2,15,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,电工接线,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,167,2,15,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,电工,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,167,2,15,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,零基础学电工,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,1147,3,167,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,电工接线,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,1147,3,167,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,电工,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,80710852667,2859148577,1147,3,167,15,1663756154,100047,52,114.966,False,True,False,False,False,False,False,零基础学电工,大师接线,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,84511320299,917127879,19,1,19,19,1663756154,477774,14,162.683,False,True,False,False,False,False,False,人性和现实,三年疫情全民皆穷,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,84511320299,917127879,19,1,19,19,1663756154,477774,14,162.683,False,True,False,False,False,False,False,人生感悟,三年疫情全民皆穷,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,84511320299,917127879,19,1,19,19,1663756154,477774,14,162.683,False,True,False,False,False,False,False,情感正能量,三年疫情全民皆穷,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,81303751961,2810441960,6,1,6,6,1663755503,325146,16,7.28,False,True,False,False,False,False,False,神仙姐姐,允儿,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,81303751961,2810441960,601,2,6,6,1663755503,325146,16,7.28,False,True,False,False,False,False,False,神仙姐姐,允儿,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,39,1,39,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,我在快手追好剧,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,39,1,39,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,号手就位,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,39,1,39,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,号手就位,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,421,2,39,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,我在快手追好剧,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,421,2,39,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,号手就位,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,421,2,39,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,号手就位,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,1365,3,288,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,我在快手追好剧,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,1365,3,288,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,号手就位,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,1365,3,288,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,号手就位,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,1394,3,288,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,我在快手追好剧,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,1394,3,288,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,号手就位,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,82774033658,2947394003,1394,3,288,39,1663755750,233846,48,58.54,False,True,False,False,False,False,False,号手就位,富二代嫌弃饭菜难吃竟直接当团长面扔掉馒头下秒团长教他做人,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83252175900,1123325217,15,1,15,15,1663755917,402913,24,131.333,False,True,False,False,False,False,False,3D立体画,神笔画美女?,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83252175900,1123325217,15,1,15,15,1663755917,402913,24,131.333,False,True,False,False,False,False,False,才艺,神笔画美女?,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83252175900,1123325217,168,2,15,15,1663755917,402913,24,131.333,False,True,False,False,False,False,False,3D立体画,神笔画美女?,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,83252175900,1123325217,168,2,15,15,1663755917,402913,24,131.333,False,True,False,False,False,False,False,才艺,神笔画美女?,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,79428205073,2760768420,22,1,22,22,1663755366,323650,18,147.366,False,True,False,False,False,False,False,商业思维,步步惊心内藏玄机预判今年致富机会,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,79428205073,2760768420,22,1,22,22,1663755366,323650,18,147.366,False,True,False,False,False,False,False,致富,步步惊心内藏玄机预判今年致富机会,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,79428205073,2760768420,22,1,22,22,1663755366,323650,18,147.366,False,True,False,False,False,False,False,老板,步步惊心内藏玄机预判今年致富机会,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,84380538346,2091760797,18,1,18,18,1663756590,10626,7,141.966,False,False,False,False,False,False,False,快手快看新车计划,国内公认开不坏的3款国产车买了都说不后悔,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,84380538346,2091760797,18,1,18,18,1663756590,10626,7,141.966,False,False,False,False,False,False,False,支持国产,国内公认开不坏的3款国产车买了都说不后悔,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,84380538346,2091760797,18,1,18,18,1663756590,10626,7,141.966,False,False,False,False,False,False,False,每天分享汽车知识,国内公认开不坏的3款国产车买了都说不后悔,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,84380538346,2091760797,18,1,18,18,1663756590,10626,7,141.966,False,False,False,False,False,False,False,快说车上个大热,国内公认开不坏的3款国产车买了都说不后悔,18,20220921,M,42,2699,邯郸,unknown,三线城市
7313,84541141476,2862251963,30,1,30,30,1663625772,14182,69,89.05,False,True,False,False,False,False,False,法律常识,11月1号起这些人要笑了看看有没有你,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,84541141476,2862251963,30,1,30,30,1663625772,14182,69,89.05,False,True,False,False,False,False,False,生活,11月1号起这些人要笑了看看有没有你,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,84541141476,2862251963,30,1,30,30,1663625772,14182,69,89.05,False,True,False,False,False,False,False,民法典,11月1号起这些人要笑了看看有没有你,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83128915727,474140736,9,1,9,9,1663612584,124958,7,124.2,False,False,False,False,False,False,False,涨知识,女澡堂里那些不道德的奇葩事,2,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83128915727,474140736,9,1,9,9,1663612584,124958,7,124.2,False,False,False,False,False,False,False,男人女人,女澡堂里那些不道德的奇葩事,2,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83128915727,474140736,9,1,9,9,1663612584,124958,7,124.2,False,False,False,False,False,False,False,男女情感,女澡堂里那些不道德的奇葩事,2,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83006631142,586993538,18,1,18,18,1663626683,9064,11,454.068,False,True,False,False,False,False,False,每天汽车小知识,新能源汽车省钱?比汽油车更费钱,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83006631142,586993538,18,1,18,18,1663626683,9064,11,454.068,False,True,False,False,False,False,False,创作灵感,新能源汽车省钱?比汽油车更费钱,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83006631142,586993538,18,1,18,18,1663626683,9064,11,454.068,False,True,False,False,False,False,False,集结吧光合创作者,新能源汽车省钱?比汽油车更费钱,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83006631142,586993538,188,2,18,18,1663626683,9064,11,454.068,False,True,False,False,False,False,False,每天汽车小知识,新能源汽车省钱?比汽油车更费钱,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83006631142,586993538,188,2,18,18,1663626683,9064,11,454.068,False,True,False,False,False,False,False,创作灵感,新能源汽车省钱?比汽油车更费钱,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83006631142,586993538,188,2,18,18,1663626683,9064,11,454.068,False,True,False,False,False,False,False,集结吧光合创作者,新能源汽车省钱?比汽油车更费钱,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,84558749616,2095401375,16,1,16,16,1663626255,27017,20,42.783,False,True,False,False,False,False,False,爱出油,充满男人味道的香水息,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,84558749616,2095401375,232,2,16,16,1663626255,27017,20,42.783,False,True,False,False,False,False,False,爱出油,充满男人味道的香水息,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,84558749616,2095401375,2298,3,232,16,1663626255,27017,20,42.783,False,True,False,False,False,False,False,爱出油,充满男人味道的香水息,6,20220920,M,42,2699,邯郸,unknown,三线城市
7313,83100521391,2946472486,16,1,16,16,1663339704,10927,59,48.433,False,True,False,False,False,False,False,健康,小心这些乳腺问题,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83100521391,2946472486,16,1,16,16,1663339704,10927,59,48.433,False,True,False,False,False,False,False,正能量,小心这些乳腺问题,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83998445159,917127879,19,1,19,19,1663340277,469053,178,182.4,False,True,False,False,False,False,False,家庭婚姻情感,为什么现在的男生都不追女生了,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83998445159,917127879,19,1,19,19,1663340277,469053,178,182.4,False,True,False,False,False,False,False,情感,为什么现在的男生都不追女生了,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83998445159,917127879,19,1,19,19,1663340277,469053,178,182.4,False,True,False,False,False,False,False,人性,为什么现在的男生都不追女生了,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83998445159,917127879,189,2,19,19,1663340277,469053,178,182.4,False,True,False,False,False,False,False,家庭婚姻情感,为什么现在的男生都不追女生了,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83998445159,917127879,189,2,19,19,1663340277,469053,178,182.4,False,True,False,False,False,False,False,情感,为什么现在的男生都不追女生了,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83998445159,917127879,189,2,19,19,1663340277,469053,178,182.4,False,True,False,False,False,False,False,人性,为什么现在的男生都不追女生了,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83255999238,1662951666,6,1,6,6,1663340826,37404,103,113.683,False,True,False,False,False,False,False,教育,马云看上的女人到底有多优秀,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83255999238,1662951666,6,1,6,6,1663340826,37404,103,113.683,False,True,False,False,False,False,False,学霸秘籍,马云看上的女人到底有多优秀,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83255999238,1662951666,6,1,6,6,1663340826,37404,103,113.683,False,True,False,False,False,False,False,学霸,马云看上的女人到底有多优秀,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83255999238,1662951666,603,2,6,6,1663340826,37404,103,113.683,False,True,False,False,False,False,False,教育,马云看上的女人到底有多优秀,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83255999238,1662951666,603,2,6,6,1663340826,37404,103,113.683,False,True,False,False,False,False,False,学霸秘籍,马云看上的女人到底有多优秀,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83255999238,1662951666,603,2,6,6,1663340826,37404,103,113.683,False,True,False,False,False,False,False,学霸,马云看上的女人到底有多优秀,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83686502077,2869150746,6,1,6,6,1663337675,45244,178,244.016,False,True,False,False,False,False,False,内容过于真实,为啥今年这么难?,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83686502077,2869150746,6,1,6,6,1663337675,45244,178,244.016,False,True,False,False,False,False,False,大实话,为啥今年这么难?,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83686502077,2869150746,6,1,6,6,1663337675,45244,178,244.016,False,True,False,False,False,False,False,社会百态,为啥今年这么难?,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83686502077,2869150746,601,2,6,6,1663337675,45244,178,244.016,False,True,False,False,False,False,False,内容过于真实,为啥今年这么难?,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83686502077,2869150746,601,2,6,6,1663337675,45244,178,244.016,False,True,False,False,False,False,False,大实话,为啥今年这么难?,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83686502077,2869150746,601,2,6,6,1663337675,45244,178,244.016,False,True,False,False,False,False,False,社会百态,为啥今年这么难?,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84206136765,2114389370,22,1,22,22,1663334429,7644,43,57.5,False,True,False,False,False,False,False,快手助推小助手,未来五年绝对火爆的农村行业,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84206136765,2114389370,22,1,22,22,1663334429,7644,43,57.5,False,True,False,False,False,False,False,赚钱,未来五年绝对火爆的农村行业,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84206136765,2114389370,22,1,22,22,1663334429,7644,43,57.5,False,True,False,False,False,False,False,商业思维,未来五年绝对火爆的农村行业,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84206136765,2114389370,203,2,22,22,1663334429,7644,43,57.5,False,True,False,False,False,False,False,快手助推小助手,未来五年绝对火爆的农村行业,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84206136765,2114389370,203,2,22,22,1663334429,7644,43,57.5,False,True,False,False,False,False,False,赚钱,未来五年绝对火爆的农村行业,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84206136765,2114389370,203,2,22,22,1663334429,7644,43,57.5,False,True,False,False,False,False,False,商业思维,未来五年绝对火爆的农村行业,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82275418567,2954885377,19,1,19,19,1663333829,7336,91,77.033,False,True,False,False,False,False,False,婚姻,人在家里心在外,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82275418567,2954885377,19,1,19,19,1663333829,7336,91,77.033,False,True,False,False,False,False,False,现实,人在家里心在外,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82275418567,2954885377,19,1,19,19,1663333829,7336,91,77.033,False,True,False,False,False,False,False,社会,人在家里心在外,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82275418567,2954885377,189,2,19,19,1663333829,7336,91,77.033,False,True,False,False,False,False,False,婚姻,人在家里心在外,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82275418567,2954885377,189,2,19,19,1663333829,7336,91,77.033,False,True,False,False,False,False,False,现实,人在家里心在外,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,82275418567,2954885377,189,2,19,19,1663333829,7336,91,77.033,False,True,False,False,False,False,False,社会,人在家里心在外,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83988280783,2960205390,13,1,13,13,1663340277,9486,73,93.233,False,True,False,False,False,False,False,携手助农,句句在理,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83988280783,2960205390,13,1,13,13,1663340277,9486,73,93.233,False,True,False,False,False,False,False,传递正能量,句句在理,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83988280783,2960205390,13,1,13,13,1663340277,9486,73,93.233,False,True,False,False,False,False,False,服务三农,句句在理,23,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84200549496,966787288,11,1,11,11,1663333829,82428,142,116.866,False,True,False,False,False,False,False,海外,怎么越来越多的中国人都选择出国打工了呢,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84200549496,966787288,11,1,11,11,1663333829,82428,142,116.866,False,True,False,False,False,False,False,中国人在韩国,怎么越来越多的中国人都选择出国打工了呢,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84200549496,966787288,11,1,11,11,1663333829,82428,142,116.866,False,True,False,False,False,False,False,光合激励计划,怎么越来越多的中国人都选择出国打工了呢,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84200549496,966787288,378,2,11,11,1663333829,82428,142,116.866,False,True,False,False,False,False,False,海外,怎么越来越多的中国人都选择出国打工了呢,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84200549496,966787288,378,2,11,11,1663333829,82428,142,116.866,False,True,False,False,False,False,False,中国人在韩国,怎么越来越多的中国人都选择出国打工了呢,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,84200549496,966787288,378,2,11,11,1663333829,82428,142,116.866,False,True,False,False,False,False,False,光合激励计划,怎么越来越多的中国人都选择出国打工了呢,21,20220916,M,42,2699,邯郸,unknown,三线城市
7313,78965032079,2377214644,28,1,28,28,1663331112,262086,47,54.566,False,True,False,False,False,False,False,一盔一带保平安,为什坐这个车车,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,78965032079,2377214644,28,1,28,28,1663331112,262086,47,54.566,False,True,False,False,False,False,False,2022光合,为什坐这个车车,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,78965032079,2377214644,28,1,28,28,1663331112,262086,47,54.566,False,True,False,False,False,False,False,交警正能量,为什坐这个车车,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,78965032079,2377214644,223,2,28,28,1663331112,262086,47,54.566,False,True,False,False,False,False,False,一盔一带保平安,为什坐这个车车,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,78965032079,2377214644,223,2,28,28,1663331112,262086,47,54.566,False,True,False,False,False,False,False,2022光合,为什坐这个车车,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,78965032079,2377214644,223,2,28,28,1663331112,262086,47,54.566,False,True,False,False,False,False,False,交警正能量,为什坐这个车车,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83693922557,2859132998,9,1,9,9,1663339410,47869,100,97.066,False,True,False,False,False,False,False,男人女人,真的是想找老公吗,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83693922557,2859132998,9,1,9,9,1663339410,47869,100,97.066,False,True,False,False,False,False,False,情感,真的是想找老公吗,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,83693922557,2859132998,9,1,9,9,1663339410,47869,100,97.066,False,True,False,False,False,False,False,内容过于真实,真的是想找老公吗,22,20220916,M,42,2699,邯郸,unknown,三线城市
7313,80765285074,2296281437,22,1,22,22,1663330846,611092,223,208.366,False,True,False,False,False,False,False,商业思维,东方崛起是大势我们要走大运,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,80765285074,2296281437,22,1,22,22,1663330846,611092,223,208.366,False,True,False,False,False,False,False,东方崛起,东方崛起是大势我们要走大运,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,80765285074,2296281437,22,1,22,22,1663330846,611092,223,208.366,False,True,False,False,False,False,False,中国,东方崛起是大势我们要走大运,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,80765285074,2296281437,628,2,22,22,1663330846,611092,223,208.366,False,True,False,False,False,False,False,商业思维,东方崛起是大势我们要走大运,20,20220916,M,42,2699,邯郸,unknown,三线城市
7313,80765285074,2296281437,628,2,22,22,1663330846,611092,223,208.366,False,True,False,False,False,False,False,东方崛起,东方崛起是大势我们要走大运,20,20220916,M,42,2699,邯郸,unknown,三线城市
